1y Target Est,52 Week Range,Ask,Avg. Volume,Beta (5Y Monthly),Bid,Day's Range,EPS (TTM),Earnings Date,Ex-Dividend Date,Forward Dividend & Yield,Market Cap,Open,PE Ratio (TTM),Previous Close,Quote Price,Volume,symbol
,22.13 - 30.70,0.00 x 0,14181.0,0.82,0.00 x 0,28.35 - 28.87,0.58,,"May 12, 2021",0.45 (1.53%),14.088B,28.83,48.5,28.33,28.350000381469727,10601.0,EDNMY
