1y Target Est,52 Week Range,Ask,Avg. Volume,Beta (5Y Monthly),Bid,Day's Range,EPS (TTM),Earnings Date,Ex-Dividend Date,Forward Dividend & Yield,Market Cap,Open,PE Ratio (TTM),Previous Close,Quote Price,Volume,symbol
,48.10 - 67.80,66.50 x 65800,4654.0,0.78,66.20 x 30000,65.40 - 66.50,1.11,"Jul 20, 2021 - Jul 26, 2021","May 12, 2021",1.00 (1.58%),1.116B,66.3,59.62,66.4,66.30000305175781,679.0,MUM.DE
