52 Week Range,Ask,Avg. Volume,Beta (5Y Monthly),Bid,Day's Range,Expense Ratio (net),Inception Date,NAV,Net Assets,Open,PE Ratio (TTM),Previous Close,Quote Price,Volume,YTD Daily Total Return,Yield,symbol
6.19 - 8.11,8.11 x 0,64854.0,0.0,8.10 x 0,8.11 - 8.11,0.25%,2016-04-29,7.73,87.23M,8.11,,8.08,8.111000061035156,32475.0,5.19%,0.00%,QDVN.DE
