52 Week Range,Ask,Avg. Volume,Beta (5Y Monthly),Bid,Day's Range,Expense Ratio (net),Inception Date,NAV,Net Assets,Open,PE Ratio (TTM),Previous Close,Quote Price,Volume,YTD Daily Total Return,Yield,symbol
41.52 - 53.61,N/A x N/A,,,N/A x N/A,48.97 - 49.06,,,,,49.05,,48.96,49.005001068115234,8088.0,,,XDEQ.DE
