1y Target Est,52 Week Range,Ask,Avg. Volume,Beta (5Y Monthly),Bid,Day's Range,EPS (TTM),Earnings Date,Ex-Dividend Date,Forward Dividend & Yield,Market Cap,Open,PE Ratio (TTM),Previous Close,Quote Price,Volume,symbol
,62.10 - 96.30,87.96 x 1200,3106767.0,,87.63 x 1200,87.16 - 87.72,,,,N/A (N/A),6.629B,87.17,,86.69,87.68000030517578,3315745.0,EWY
