1y Target Est,52 Week Range,Ask,Avg. Volume,Beta (5Y Monthly),Bid,Day's Range,EPS (TTM),Earnings Date,Ex-Dividend Date,Forward Dividend & Yield,Market Cap,Open,PE Ratio (TTM),Previous Close,Quote Price,Volume,symbol
19.83,5.83 - 14.44,8.44 x 900,310592.0,,8.36 x 900,8.27 - 8.46,,"Aug 09, 2021 - Aug 13, 2021",,N/A (N/A),320.918M,8.34,,8.28,8.354999542236328,16385.0,COGT
