52 Week Range,Ask,Avg. Volume,Beta (5Y Monthly),Bid,Day's Range,Expense Ratio (net),Inception Date,NAV,Net Assets,Open,PE Ratio (TTM),Previous Close,Quote Price,Volume,YTD Daily Total Return,Yield,symbol
16.94 - 22.78,25.00 x 2900,66848.0,0.58,0.00 x 900,21.95 - 22.08,0.75%,2008-01-24,18.74,78.96M,22.01,,22.02,21.989999771118164,81008.0,-0.31%,0.00%,GCC
