52 Week Range,Ask,Avg. Volume,Beta (5Y Monthly),Bid,Day's Range,Expense Ratio (net),Inception Date,NAV,Net Assets,Open,PE Ratio (TTM),Previous Close,Quote Price,Volume,YTD Daily Total Return,Yield,symbol
95.70 - 96.82,N/A x N/A,,,N/A x N/A,95.78 - 95.85,,,,,95.81,,95.79,95.802001953125,8115.0,,,EL4L.DE
