52 Week Range,Ask,Avg. Volume,Beta (5Y Monthly),Bid,Day's Range,Expense Ratio (net),Inception Date,NAV,Net Assets,Open,PE Ratio (TTM),Previous Close,Quote Price,Volume,YTD Daily Total Return,Yield,symbol
18.94 - 30.46,31.54 x 1200,9159.0,1.5,26.36 x 1200,28.88 - 28.97,0.53%,2012-01-23,28.44,44.02M,28.9,,28.78,28.8799991607666,7565.0,13.73%,2.52%,ENOR
