52 Week Range,Ask,Avg. Volume,Beta (5Y Monthly),Bid,Day's Range,Expense Ratio (net),Inception Date,NAV,Net Assets,Open,PE Ratio (TTM),Previous Close,Quote Price,Volume,YTD Daily Total Return,Yield,symbol
16.84 - 18.96,17.85 x N/A,828.0,,17.83 x N/A,17.84 - 17.84,0.00%,2019-02-05,20.83,8.05M,17.84,,17.82,17.83650016784668,2.0,-2.43%,0.00%,PRAS.DE
