1y Target Est,52 Week Range,Ask,Avg. Volume,Beta (5Y Monthly),Bid,Day's Range,EPS (TTM),Earnings Date,Ex-Dividend Date,Forward Dividend & Yield,Market Cap,Open,PE Ratio (TTM),Previous Close,Quote Price,Volume,symbol
,17.08 - 25.20,24.99 x N/A,26.0,0.85,24.44 x N/A,24.51 - 24.75,0.51,"Oct 25, 2021 - Oct 29, 2021","May 28, 2021",0.66 (3.10%),8.127B,24.75,47.87,24.51,24.510000228881836,200.0,JNP.DE
