52 Week Range,Ask,Avg. Volume,Beta (5Y Monthly),Bid,Day's Range,Expense Ratio (net),Inception Date,NAV,Net Assets,Open,PE Ratio (TTM),Previous Close,Quote Price,Volume,YTD Daily Total Return,Yield,symbol
257.45 - 299.10,N/A x N/A,,,N/A x N/A,299.10 - 299.10,,,,,299.1,,299.0,299.1000061035156,3.0,,,OSXM.DE
