1y Target Est,52 Week Range,Ask,Avg. Volume,Beta (5Y Monthly),Bid,Day's Range,EPS (TTM),Earnings Date,Ex-Dividend Date,Forward Dividend & Yield,Market Cap,Open,PE Ratio (TTM),Previous Close,Quote Price,Volume,symbol
,0.5900 - 5.7100,0.0000 x 0,282.0,0.21,0.0000 x 0,0.8000 - 0.8000,-0.386,,,N/A (N/A),4.706M,0.8,,0.8,0.800000011920929,1055.0,FNAM
