52 Week Range,Ask,Avg. Volume,Beta (5Y Monthly),Bid,Day's Range,Expense Ratio (net),Inception Date,NAV,Net Assets,Open,PE Ratio (TTM),Previous Close,Quote Price,Volume,YTD Daily Total Return,Yield,symbol
21.89 - 29.30,29.31 x 0,86.0,0.89,29.22 x 0,29.26 - 29.30,0.33%,2016-06-03,33.0,77.7M,29.28,,29.19,29.264999389648438,229.0,10.69%,0.00%,WTDM.DE
