1y Target Est,52 Week Range,Ask,Avg. Volume,Beta (5Y Monthly),Bid,Day's Range,EPS (TTM),Earnings Date,Ex-Dividend Date,Forward Dividend & Yield,Market Cap,Open,PE Ratio (TTM),Previous Close,Quote Price,Volume,symbol
,9.50 - 10.70,9.71 x 1800,143865.0,,9.70 x 1300,9.68 - 9.72,,,,N/A (N/A),1.046B,9.7,,9.69,9.699999809265137,22817.0,CPUH
