52 Week Range,Ask,Avg. Volume,Beta (5Y Monthly),Bid,Day's Range,Expense Ratio (net),Inception Date,NAV,Net Assets,Open,PE Ratio (TTM),Previous Close,Quote Price,Volume,YTD Daily Total Return,Yield,symbol
"1,261.60 - 1,713.40","1,684.20 x N/A",16.0,,"1,683.60 x N/A","1,678.00 - 1,696.80",0.00%,2019-08-09,1686.14,29.7M,1696.8,,1682.2,1678.0,28.0,12.88%,1.77%,ELFG.DE
