52 Week Range,Ask,Avg. Volume,Beta (5Y Monthly),Bid,Day's Range,Expense Ratio (net),Inception Date,NAV,Net Assets,Open,PE Ratio (TTM),Previous Close,Quote Price,Volume,YTD Daily Total Return,Yield,symbol
43.83 - 61.67,61.61 x 0,1282.0,1.14,61.55 x 0,61.59 - 61.67,0.30%,2019-01-17,59.34,99.91M,61.6,,61.61,61.59000015258789,808.0,2.65%,0.00%,LUTI.DE
