1y Target Est,52 Week Range,Ask,Avg. Volume,Beta (5Y Monthly),Bid,Day's Range,EPS (TTM),Earnings Date,Ex-Dividend Date,Forward Dividend & Yield,Market Cap,Open,PE Ratio (TTM),Previous Close,Quote Price,Volume,symbol
,44.52 - 55.00,48.98 x 36000,878.0,0.56,48.76 x 61800,48.96 - 49.17,3.45,"Sep 21, 2021 - Sep 27, 2021","Jul 08, 2021",1.72 (3.41%),29.864B,49.17,14.19,48.6,48.959999084472656,131.0,GRM.DE
