1y Target Est,52 Week Range,Ask,Avg. Volume,Beta (5Y Monthly),Bid,Day's Range,EPS (TTM),Earnings Date,Ex-Dividend Date,Forward Dividend & Yield,Market Cap,Open,PE Ratio (TTM),Previous Close,Quote Price,Volume,symbol
,15.60 - 21.50,23.89 x 100,942.0,0.46,20.59 x 100,20.30 - 20.30,1.74,"Apr 27, 2018 - Apr 30, 2018","May 27, 2021",1.04 (4.85%),58.077M,20.03,11.7,20.3,,66.0,CNAF
