1y Target Est,52 Week Range,Ask,Avg. Volume,Beta (5Y Monthly),Bid,Day's Range,EPS (TTM),Earnings Date,Ex-Dividend Date,Forward Dividend & Yield,Market Cap,Open,PE Ratio (TTM),Previous Close,Quote Price,Volume,symbol
,0.0560 - 0.4050,0.0000 x 0,18982.0,0.31,0.0000 x 0,0.2163 - 0.2163,-0.008,,,N/A (N/A),59.352M,0.218,,0.2163,0.21629999577999115,24305.0,CBBHF
