52 Week Range,Ask,Avg. Volume,Beta (5Y Monthly),Bid,Day's Range,Expense Ratio (net),Inception Date,NAV,Net Assets,Open,PE Ratio (TTM),Previous Close,Quote Price,Volume,YTD Daily Total Return,Yield,symbol
21.93 - 26.92,26.52 x 3100,106071.0,,26.50 x 800,26.44 - 26.59,0.75%,2021-03-02,25.86,307.29M,26.46,,26.38,26.540000915527344,16218.0,,,BUZZ
