52 Week Range,Ask,Avg. Volume,Beta (5Y Monthly),Bid,Day's Range,Expense Ratio (net),Inception Date,NAV,Net Assets,Open,PE Ratio (TTM),Previous Close,Quote Price,Volume,YTD Daily Total Return,Yield,symbol
27.25 - 38.88,0.00 x 900,115507.0,0.0,0.00 x 1300,38.59 - 38.81,0.30%,2019-03-04,38.45,1.28B,38.74,,38.63,38.63999938964844,83238.0,14.65%,0.94%,FIVG
