52 Week Range,Ask,Avg. Volume,Beta (5Y Monthly),Bid,Day's Range,Expense Ratio (net),Inception Date,NAV,Net Assets,Open,PE Ratio (TTM),Previous Close,Quote Price,Volume,YTD Daily Total Return,Yield,symbol
23.38 - 24.98,24.31 x 1000,45240.0,1.02,24.26 x 1800,24.26 - 24.32,0.47%,2016-05-23,24.39,184.55M,24.26,,24.26,24.31999969482422,49688.0,-0.02%,5.14%,EPRF
